index,label,text
10,1,"DIVULGADO O ESCÂNDALO QUE TODO MUNDO SUSPEITAVA!Talvez, isso explique a razão do jogador Gerard Pique ter declarado a seguinte frase: “Se as pessoas soubessem o que aconteceu na Copa do Mundo, ficariam enojadas”. Todos os espanhois ficaram chocados e tristes por terem sido eliminados a Copa do Mundo de futebol, no Brasil. Não deveriam. O que está exposto abaixo é a notícia em primeira mão que está sendo investigada por rádios e jornais de todo o Brasil e alguns estrangeiros, mais especificamente Wall Street Journal of Americas e o Gazzeta delo Sport e deve sair na mídia em breve, assim que as provas forem colhidas e confirmarem os fatos.Fato comprovado: A Espanha VENDEU a copa do mundo para a Fifa. Os jogadores titulares espanhois foram avisados, às 13:00 do dia 18 de Junho (dia do jogo contra o Chile), em uma reunião envolvendo o Sr. Angel Maria Villar (na única vez que o presidente da federação espanhola compareceu a uma preleção da seleção), o Técnico Vicente del Bosque e o Presidente da FIFA, Joseph Blatter. …Mesmo assim, Xavi Hernandez se recusou a jogar, o que obrigou o técnico Vicente del Bosque a escalar o jogador Pedro Rodriguez, dizendo que Xavi estava com problemas no joelho esquerdo (em primeira notícia divulgada às 13:30 no centro de imprensa) e, logo depois, às 14:15, alterando o prognóstico para problemas estomacais). A sua situação só foi resolvida após o representante da FPAR ameaçar retirar seu patrocínio vitalício ao jogador, avaliado em mais de US$90.000.000,00 (noventa milhões de dólares) ao longo da sua carreira. Assim, combinou-se que a Espanha seria derrotada durante o segundo tempo, porém a apatia que se abateu sobre os jogadores titulares fez com que o Chile, que absolutamente não participou desta negociação, marcasse, em duas falhas simples do time espanhol, os primeiros gols.O Sr. Joseph Blatter, presidente da Fifa, cidadão franco-suíço, aplaudiu a colaboração da equipe espanhola, uma vez que o campeonato mundial trouxe equilíbrio à copa do mundo. Garantiu que a Espanha teria seu caminho facilitado para o bi-campeonato de 2018. …"
11,1,"POR FAVOR, NÃO IGNORE ISSO!!!  POR FAVOR AJUDE ESSE BEBÊ COM SUA ORAÇÃO. POR FAVOR NÃO ROLAR PARA BAIXO SEM ESCREVER ‘AMÉM’ POIS SEU AMÉM É PODEROSO!!!! ELE TA EM BOAS MÃOS ! PS: esse artigo foi uma sugestão do leitor Sandro Anderson. Se você quiser sugerir um tema para o Boatos.org, entre em contato com a gente pelo site ou pelo Facebook.  "
12,1,"Cristiano Ronaldo dividiu opiniões ao mostrar seu novo corte de cabelo antes do jogo de Portugal contra os Estados Unidos na Copa do Mundo Fifa 2014 na noite do domingo, 23. Apesar de o zigue-zague raspado na lateral de sua cabeça ter gerado críticas de uma parte de seus fãs, outros indicaram que esta não é mais uma invenção fashion do atacante português. De acordo com eles, as listras seriam um gesto de solidariedade para Erik Ortiz Cruz, um menino espanhol, que passou por uma cirurgia no cérebro orçada em 60 mil euros e paga pelo astro do Real Madrid.…Vi que nas redes sociais está a circular o rumor de que Cristiano Ronaldo fez o novo corte de cabelo em homenagem à cicatriz que a operação deixou ao Erik. O meu filho ainda não foi operado."
13,1,"Aprovado o fim 13º salário pela Câmara dos Deputados!!! Faltando apenas aprovação do Senado! Enquanto a gente se distrai com a Copa do Mundo, o Congresso continua votando outros assuntos de nosso interesse e a gente nem percebe.Vejam essa:Fim do 13º já foi aprovado na Câmara dos Deputados pelos partidos PFL, PMDB, PPB, PPS, PSDB, e encaminhado para a aprovação do Senado. Para conhecimento, O fim do 13º salário já foi aprovado na Câmara para alteração do art. 618 da CLT. Provavelmente será votado após as eleições, é claro….A maioria dos deputados federais do PFL e PSDB, estão neste momento tentando persuadir junto ao Senado, a aprovação do fim do 13º salário, bem como, a extinção da Licença de Férias. As próprias mordomias e as vergonhosas ajudas de custo de todo tipo que recebem, eles não cortam.Conheça os nomes dos digníssimos deputados que votaram a favor deste Projeto em todo Brasil. Por favor, repassem para o maior número de pessoas possíveis, afinal eles são candidatos fortes nas próximas eleições:01- INOCÊNCIO OLIVEIRA – PFL, 02- JOEL DE HOLLANDA – PFL, 03- JOSÉ MENDONÇA BEZERRA – PFL, 04- OSVALDO COELHO – PFL, 05- ARMANDO MONTEIRO – PMDB, 06- SALATIEL CARVALHO – PMDB, 07- PEDRO CORRÊA – PPB, 08- RICARDO FIÚZA – PPB, 09- SEVERINO CAVALCANTE – PPB, 10- CLEMENTINO COELHO – PPS, 11- CARLOS BATATA – PSDB, 12- JOÃO COLAÇO – PSDB, 13- JOSÉ MÚCIO MONTEIRO – PSDB DIVULGUEM!!!Agora, enquanto isso, eles distraem a gente com referendos ridículos! E, nas votações que realmente importam, não nos cabe participar?É hora de acordar antes que seja tarde demais!!! NINGUÉM É TÃO FORTE QUANTO TODOS NÓS JUNTOS!!! Divulguem!!! E não fique só reclamando do nosso país!!! Faça a sua parte. (Eu fiz a minha e te encaminhei)."
14,1,"O filme “Malévola”, que narra o conto da Bela Adormecida a partir da perspectiva da vilã, vem sendo criticado por lideranças cristãs, que aconselham pais cristãos a não permitirem que seus filhos o assistam.…Sob a perspectiva religiosa, o colunista do WND, Drew Zahn publicou um artigo afirmando que não é aconselhável assistir ao filme, e que o título em inglês, “Maleficent”, significa “fazer o mal, causar dano”.Zahn diz que no filme, a “bruxa” é retratada como alguém que, “na verdade começou como uma linda menina, o maior e mais belo dos seres celestiais, até que o rei mal nesta história tirou suas asas e lançou-a para a terra”.A partir desse ponto, “consumida pelo desejo de vingança, ela se torna uma rainha pagã sobre o mundo sobrenatural, auxiliada por seus criados, incluindo ‘Balthazar’ (o último rei da Babilônia, de acordo com o livro de Daniel na Bíblia) e ‘Diablo’, e torna seu objetivo de vida vingar-se do rei amaldiçoando e destruindo seu filho”. A semelhança da história de Malévola com a narrativa bíblica sobre satanás levou Zahn a dizer que o filme é uma “propaganda fedorenta do inferno”. “Talvez esta seja apenas uma releitura criativa do conto de fadas que por coincidência usa termos bíblicos e imagens satânicas para fazer Malévola parece mal. Talvez eu devesse dizer que Angelina Jolie é magnífica atuando como Malévola no filme da Disney, que é levemente divertido e com grandes efeitos especiais, mas com um elenco de apoio que não conseguiu igualar o desempenho de Jolie e assim arrastou a coisa toda à mediocridade. Mas os que estão familiarizados com os livros de Daniel, Apocalipse e algumas das outras passagens-chave das Escrituras pode se perguntar, como eu faço, por quê o filme se assemelha tão de perto à história de satanás (o filho da manhã, o mais belo dos anjos, despojado da glória, lançado à terra, escondido nas sombras, procurando vingar-se do Pai, destruindo seus filhos), a profecia bíblica (a rainha da Babilônia, montada em um dragão) e as mentiras do próprio diabo (‘o Pai não te ama, mas siga-me, e eu vou fazer você gostar de um deus’). Se os cineastas na Disney sabiam o que significava todos esses paralelos, ‘Malévola’ é nada menos do que uma fedorenta propaganda do fogo do inferno”, comentou o colunista."
15,0,"A 4ª Vara Cível de Brasília condenou nesta semana a cientista política Susana Moita a indenizar a ex-presidente Dilma Rousseff (PT) em R$ 30 mil, após publicar nas redes sociais que a petista foi a autora da morte do soldado Mário Kozel Filho há 50 anos. Ela ainda pode recorrer da decisão. Em post no Instagram em agosto do ano passado, Moita ainda acrescentou hashtags em que xinga a ex-presidente de ""ladra"", ""terrorista"", ""burra"", e mais. A publicação foi apagada. Na decisão, o juiz Giordano Resende Costa escreve que a internet não é ""terra sem lei"". ""As pessoas têm que saber que a internet não é uma 'terra sem lei', as pessoas acreditam na impunidade ao utilizarem o computador ou o celular para difundir no meio virtual impropérios e inverdades"", disse. O magistrado considerou que a ofensa é ainda mais grave dada a formação de Moita. ""Em razão de seu grau de escolaridade e de sua formação universitária, Ciências Políticas, tem conhecimento da repercussão que a falsa notícia causa à vida do ofendido, bem como, de sua disseminação em razão do destaque sensacionalista dado à publicação. Portanto, o que a requerida publicou é repercutido em alta escala, sendo impossível mensurar a extensão da publicação realizada por ela na internet"".Resende Costa considerou também que a liberdade de expressão deve ser usada de forma ""consciente e responsável"". ""Há elementos suficientes para reconhecer que a requerida extrapolou os limites de seu direito de expressão, pois não se limitou a publicar uma falsa notícia, mas imputou de forma expressa, através das hashtags, outros adjetivos ofensivos à pessoa da autora""."
16,0,"O MPF (Ministério Público Federal) arquivou uma denúncia do deputado federal Paulo Teixeira (PT-SP) enviado à PGR (Procuradoria-Geral da República) que questionava a contratação do ex-juiz Sergio Moro (Podemos) pela Alvarez & Marsal. A decisão fala em ""ausência de elementos mínimos"" que justifiquem a continuidade da investigação.""A regra geral é a ausência de vedação legal e constitucional ao livre exercício de atividades privadas após o desligamento do serviço público"", escreveu o procurador Marcus Marcelus Goulart. O magistrado também ressaltou houve um intervalo de quase dois anos ""entre o exercício do cargo de Juiz Federal e o ingresso na consultoria"". Assim, segundo ele, os levantamentos do deputado petista configuram ""mera hipótese"", que não justificam a investigação.""O órgão do Ministério Público só pode investigar fatos concretos e específicos já ocorridos, não sendo possível presumir eventual e futura violação de sigilo de informações da Operação Lava Jato em benefício do grupo Odebrecht"", escreveu.Em dezembro, o ministro Bruno Dantas, do TCU (Tribunal de Contas da União), determinou que a empresa norte-americana revele quanto pagou a Moro depois que ele deixou o cargo, em outubro. O órgão abriu o procedimento para apurar eventual conflito de interesses na atuação de Moro na consultoria, administradora judicial que cuidou da recuperação da Odebrecht, alvo da Lava Jato. A companhia o contratou após deixar Ministério da Justiça do governo Bolsonaro. Nesta semana, a Alvarez & Marsal afirmou que o contrato impedia a prestação de serviços a empresas envolvidas na Operação. Após o comunicado, o subprocurador-geral Lucas Rocha Furtado pediu ao TCU a adoção de ""medidas"" no Banco Central e no Conselho de Controle de Atividades Financeiras (Coaf) para a obtenção dos documentos, diante do ""claro interesse público brasileiro"" no caso. Ontem, Moro disse que divulgaria amanhã seus rendimentos do período em que trabalhou na empresa. ""Não estou cedendo ao TCU. O TCU está abusando, mas eu quero ser transparente com você, com a população brasileira, como toda pessoa pública deve ser"", disse Moro em vídeo publicado nas redes sociais."
17,0,"O Brasil registrou 779 novas mortes pela covid-19 nesta sexta-feira, 28. A média semanal de vítimas, que elimina distorções entre dias úteis e fim de semana, ficou em 472, a pior marca desde 5 de outubro. Já o número de novas infecções notificadas foi de 257.239.Pelo 11º dia consecutivo o Brasil bateu recorde de casos na média móvel, atingindo a impressionante marca de 183.203, o maior número de toda a pandemia. ""Estamos vendo uma explosão de casos no Brasil. Estamos à beira de um tipo diferente de colapso que poderia ser evitado com o uso de máscara e ficando longe de aglomeração. O discurso das autoridades está sendo aquém do que a gente esperava. Não é um momento para estar tranquilo"", diz Carlos Magno Fortaleza, infectologista e professor da Universidade Estadual Paulista (Unesp).O médico aponta que é uma explosão de casos nunca vista, algo que está ocorrendo por causa da variante Ômicron. ""A proporção de pessoas disseminadoras é muito maior. Somando-se a isso está o fato de que a Ômicron tem um relativo escape vacinal. Sem contar que a população relaxou com as medidas de segurança. Isso tudo, com a sensação de que a covid-19 se transformou em uma gripe, faz com que ocorram recordes dias após dias"", afirma. ""A grande maioria vai ter um quadro gripal leve, e isso faz com que as pessoas se exponham e transmitam a covid-19. Mas há quem morra.""O especialista reforça que, com um número tão alto de casos positivos, mesmo diante de uma baixa testagem, o número de mortes também vai subir. ""O que importa não é a percentagem de mortes, e sim a quantidade. Com a Ômicron, a proporção de pessoas que morrem é menor, e de fato as pessoas vacinadas têm menor possíbilidade, pois com três doses da vacina a chance de internação cai 85%. Mas como o número de casos é astronômico, a pequena proporção de mortes da variante pode gerar números grandes absolutos"", avisa.Carlos Magno lembra que em novembro, todas as estimativas eram otimistas, mas aí apareceu a Ômicron. ""O que me preocupa é que estamos com explosão de casos de covid-19 e não se tomam medidas restritivas para frear isso. Se deixarmos do jeito que está, a tendência é que piore até meados de fevereiro. E a redução vai ser interrompida com novo aumento depois do Carnaval. Estamos confortáveis com 300 mortes diárias porque já tivemos 4 mil? Eu não me sinto confortável. Precisamos usar máscaras e reduzir eventos com muitas pessoas"", comenta.No total, o Brasil tem 625.948 mortos e 25.040.161 casos da doença. Os dados diários do Brasil são do consórcio de veículos de imprensa formado por Estadão, G1, O Globo, Extra, Folha e UOL em parceria com 27 secretarias estaduais de Saúde, em balanço divulgado às 20h. Segundo os números do governo, 22.162.914 pessoas estão recuperadas.O Estado de São Paulo registrou 285 mortes por coronavírus nesta sexta-feira. Outros cinco Estados superaram a barreira de 30 óbitos: Ceará (92), Paraná (58), Minas Gerais (44), Santa Catarina (40) e Rio Grande do Sul (31). No lado oposto, o Acre registrou apenas uma morte enquanto Roraima não teve óbitos.O balanço de óbitos e casos é resultado da parceria entre os seis meios de comunicação que passaram a trabalhar, desde o dia 8 de junho, de forma colaborativa para reunir as informações necessárias nos 26 Estados e no Distrito Federal. A iniciativa inédita é uma resposta à decisão do governo Bolsonaro de restringir o acesso a dados sobre a pandemia, mas foi mantida após os registros governamentais continuarem a ser divulgados.Nesta sexta-feira, o Ministério da Saúde informou que foram registrados 269.968 novos casos e mais 799 mortes pela covid-19 nas últimas 24 horas. No total, segundo a pasta, são 25.034.806 pessoas infectadas e 625.884 óbitos. Os números são diferentes do compilado pelo consórcio de veículos de imprensa principalmente por causa do horário de coleta dos dados."
18,0,"Milícias neonazistas ucranianas têm realizado exercícios militares e estão comprometidas a lutar até a morte. (Foto: Polizia di Stato/Handout via REUTERS)A sensível relação entre Rússia e Ucrânia ganhou um novo capítulo no início desta semana. Ao que tudo indica, a milícias neonazistas ucraniana está se preparando para a guerra.Segundo o jornal americano ""The Sun"", o batalhão de extrema direita, Azov, tem realizado exercícios militares e está comprometido a lutar até a morte.                   Além disso, o grupo publicou uma série de mensagens no aplicativo Telegram, que mostram detalhadamente diversos planos táticos do Corpo Nacional que está envolvido nos assuntos de guerra do país.Algumas fotos publicadas no aplicativo durante a última semana também mostram membros da organização participando de cerimônias ultranacionalistas para marcar o Sia da Unidade Nacional da Ucrânia.O país possui diversas organizações milicianas, que surgiram logo após a derrota do país na guerra e a anexação da Crimeia à Rússia em 2014.No entanto, um dos fatores que mais chama a atenção é o fato do batalhão marchar em plena luz do dia exibindo símbolos nazistas e fascistas, além de praticar exercícios de tiro em campo aberto.Até o ano passado, o grupo extremista possuía tratores improvisados que utilizavam como “veículos de combate"" ao estilo MadMax, apelidados de Azovets.Seguindo os princípios nazistas, o grupo afirmou que lutará até a morte de Putin invadir o território.Vale ressaltar ainda que em meados de 2019, o jornal New Republic noticiou os ""clubes de luta"" criados pelo Azov, em que extremistas se envolviam em lutas improvisadas de MMA para ""se prepararem para a guerra contra pessoas não brancas"".Na época, um bar na capital, Kiev, foi o local escolhido para a montagem de um octógono onde um dos principais fascistas do leste europeu, Denis Nikitin, presidiu as lutas.Ao que tudo indica, milícias menores ligadas ao grupo estão preparando abrigos em cidades ucranianas, enquanto outra parte concentra esforços na ""preparação para a luta""."
19,0,"A PF (Polícia Federal) avalia que o presidente Jair Bolsonaro (PL) teve participação ""direta, voluntária e consciente"" no vazamento de um inquérito sigiloso divulgado em suas redes sociais, em agosto do ano passado. A afirmação foi feita em despacho assinado pela delegada Denisse Dias Ribeiro, responsável pela investigação.O documento, datado do dia 24 de novembro, foi anexado aos autos do inquérito que apura ao caso junto ao STF (Supremo Tribunal Federal). A delegada afirma que Bolsonaro e o deputado Filipe Barros (PSL-PR) participaram do crime de violação de sigilo funcional, mas não chegou a indiciá-los porque ambos possuem foro privilegiado.RelacionadasSegundo a delegada, um entendimento de parte de ministros do STF determina que políticos com foro, como Bolsonaro e Filipe Barros, só podem ser indiciados ""mediante prévia autorização"".Bolsonaro foi intimado pelo ministro Alexandre de Moraes, do STF, a prestar esclarecimentos hoje à tarde na sede da PF em Brasília, mas faltou ao depoimento e recorreu contra a decisão de Moraes. O ministro negou o recurso apresentado pela AGU (Advocacia-geral da União), mas não especificou se agendará uma nova audiência ou adotará outra medida.Segundo a delegada Denisse Ribeiro, o presidente e o deputado se aproveitaram de seus cargos para terem acesso a informações sigilosas e divulgá-las indevidamente. Com o objetivo de desacreditar o sistema eleitoral, Bolsonaro usou as próprias redes sociais para divulgar os documentos, que tratam de um ataque hacker ao TSE (Tribunal Superior Eleitoral).Ao receber o relatório da PF, no final de novembro, Moraes determinou que Bolsonaro fosse ouvido em um prazo de 60 dias, que venceu ontem. Por meio da AGU, o presidente havia se comprometido a indicar data, horário e local para prestar depoimento durante esse período, mas não se manifestou.O único indiciado pelo vazamento, naquela ocasião, foi o tenente-coronel Mauro Cesar Barbosa Cid, ajudante de ordens da Presidência. Segundo a delegada, ele ""revelou conteúdo de inquérito policial que deveria permanecer em segredo até o fim das diligências"", o que implicaria no crime de violação de sigilo funcional.Para o ministro do STF, Bolsonaro divulgou o inquérito com ""o objetivo de expandir a narrativa fraudulenta que se estabelece contra o processo eleitoral brasileiro, com objetivo de tumultuá-lo, dificultá-lo, frustrá-lo ou impedi-lo, atribuindo-lhe, sem quaisquer provas ou indícios, caráter duvidoso acerca de sua lisura"".O UOL procurou o Palácio do Planalto e o deputado Filipe Barros, para que comentem o conteúdo do despacho da PF, e busca contato com o ajudante de ordens Mauro Cid. As respostas serão incluídas no texto assim que forem recebidas.A investigaçãoA investigação vazada pelo presidente é datada de 2018 e havia sido pedida pelo próprio tribunal. Não foram encontrados indícios de que o ataque tenha afetado o resultado das eleições daquele ano. Apesar de ter vencido aquele pleito, Bolsonaro fez várias afirmações sem provas de que houve fraude nas urnas.Segundo a PF, Bolsonaro e os demais envolvidos ""revelaram conteúdo de inquérito policial que deveria permanecer em segredo até o fim das diligências (Súmula nº 14 do STF), ao qual tiveram acesso em razão do cargo de deputado federal relator de uma comissão no Congresso Nacional e de presidente da república, respectivamente, conforme hipótese criminal até aqui corroborada"", segundo trecho do documento.Segundo a delegada, o deputado Filipe Barros recebeu os documentos da PF, de maneira formal, com ""a finalidade expressa"" de usá-los nas discussões da PEC do voto impresso, rejeitada pela Câmara dos Deputados no ano passado. Barros, porém, teria entregue os documentos a Bolsonaro para ""municiá-lo na narrativa"" contra as urnas eletrônicas.Bolsonaro defendeu, à época, a divulgação do inquérito sigiloso. Para o presidente, as informações contidas na investigação interessam ""a todos nós"", e apagá-las agora, como havia determinado Moraes, não surtiria efeito, uma vez que ""todo mundo já copiou"".Bolsonaro também argumentou que o inquérito compartilhado corroborava sua tese de que houve fraude nas eleições de 2018 — o que não é possível provar a partir dos documentos publicados."
20,0,"O papa Francisco afirmou, nesta sexta-feira (28), que compartilhar notícias falsas e desinformação sobre a Covid-19 e as vacinas, incluindo pelos veículos católicos, é uma violação dos direitos humanos.Foi a segunda vez em menos de um mês que o papa de 85 anos falou sobre o assunto. Há três semanas, Francisco condenou a desinformação ideológica “sem fundamentos” sobre vacinas, apoiando campanhas nacionais de imunização e classificando os cuidados à saúde como uma obrigação moral.O papa fez os comentários em um pronunciamento a membros do consórcio catholicfactchecking.com, que reúne de veículos de imprensa católicos e cujo site diz ter o objetivo de “esclarecer notícias falsas e informações enganosas” sobre vacinas contra a Covid. “Estar informado apropriadamente, receber ajuda para situações baseadas em dados científicos e não notícias falsas, é um direito humano”, disse o papa ao grupo. “A informação correta precisa ser garantida acima de tudo aos que são menos equipados, aos mais fracos e aos que são mais vulneráveis.”Francisco denunciou o espalhamento da “infodemia”, que classificou como uma distorção da realidade fundamentada no medo, nas notícias falsas ou inventadas e em “supostas informações científicas”.O pontífice afirmo que os que acreditam em notícias falsas não deveriam ser colocados em “guetos”, mas tentativas precisam ser feitas para tentar conquistá-los com a verdade científica.“As fake news precisam ser refutadas, mas as pessoas individuais precisam ser sempre respeitadas, pois muitas vezes elas acreditam sem consciência total ou responsabilidade”, disse Francisco."
21,0,"Bom dia! Separamos as principais notícias do mundo da Ciência e Tecnologia para você saber tudo o que aconteceu na última quinta-feira (27). Para conferir cada notícia na íntegra, basta clicar nos links a seguir.1. Passageiro processa Uber em US$ 63 milhões por ficar tetraplégico. Usuário que ficou tetraplégico após acidente acusa a Uber de contratar motorista com histórico de infrações.2. Homem-Aranha: Tobey Maguire revela o que o fez retornar ao papel. O ator falou pela primeira vez sobre o longa, mais de um mês após a estreia.3. Nubank: veja quanto você já gastou usando o cartão de crédito. Aplicativo do Nubank permite visualizar o total de gastos desde que o cartão entrou em atividade.4. Amazon é notificada pelo Procon por causa de cupons cumulativos. De acordo com o Procon-SP, a Amazon deverá explicar até o fim do mês um plano de ação para os consumidores que utilizaram os cupons.5. ConecteSUS está liberando passaporte para pessoas não vacinadas. Um professor do Rio Grande do Norte começou a testar, por curiosidade, diversos tipos de QR Code no ConecteSUS, e todos foram validados.6. TIM Brasil lança loja no metaverso e recebe críticas na web. O espaço da TIM no metaverso tenta replicar a experiência de uma nova loja conceito que abriu no Rio, mas o visual defasado está rendendo críticas.7. Messenger recebe criptografia ponta a ponta e aviso de prints. O mensageiro do Facebook vai alertar usuários quando uma captura de tela for realizada no chat secreto.8.Cientistas conseguem regenerar perna amputada de sapo. O BioDome foi criado para inibir a cicatrização e estimular a regeneração do membro amputado.9. Euphoria: Sydney Sweeney fala sobre cenas de nudez de Cassie. A estrela de Euphoria, Sydney Sweeney, comentou sobre as cenas de nudez da sua personagem Cassie e como elas impactaram a atriz.10. Gigante de Kandahar: a fera supostamente morta por soldados dos EUA. Com quase 4,5 metros de altura, o gigante mítico teria sido alvo das Forças Americanas durante a ocupação do Afeganistão, em meados de 2022."
22,0," Dezenas de milhares de pessoas — sobretudo mulheres — foram condenadas à morte por bruxaria em toda a Europa (ilustração suíça do século 15) — Foto: Getty Images/BBCO parlamento regional da Catalunha perdoou formalmente centenas de mulheres executadas por bruxaria entre os séculos 15 e 18.Os parlamentares aprovaram, por ampla maioria, uma resolução para limpar a memória de mais de 700 mulheres que foram torturadas e condenadas à morte.Historiadores espanhóis descobriram que a Catalunha foi uma das primeiras regiões da Europa a realizar caça às bruxas.Também foi considerada uma das piores áreas em relação a execuções.""Descobrimos recentemente os nomes de mais de 700 mulheres que foram perseguidas, torturadas e executadas entre os séculos 15 e 18"", informaram os grupos por trás da resolução.As bruxas eram culpadas com frequência pela morte súbita de crianças ou por colheitas fracas, de acordo com Pau Castell, professor de história moderna da Universidade de Barcelona.Grupos pró-independência e de esquerda dizem que as mulheres foram ""vítimas de perseguição misógina"" e querem que sua memória seja honrada batizando ruas com seus nomes.Acredita-se que dezenas de milhares de pessoas — sobretudo mulheres — foram condenadas à morte por bruxaria em toda a Europa.A resolução na Catalunha segue iniciativas semelhantes na Escócia, Suíça e Noruega.""Antes nos chamavam de bruxas, agora nos chamam de 'feminazis', histéricas ou sexualmente frustradas. Antes conduziam caça às bruxas, o que chamamos hoje de feminicídio"", disse a deputada regional Jenn Diaz, do ERC, segundo a agência de notícias AFP. "
23,0,"Quase uma semana depois de ter alta de uma internação hospitalar que serviu para tratar sequelas respiratórias de um Covid, a atriz Elizangela, de 67 anos, segue se restabelecendo em casa.Segundo o empresário da atriz, Lauro Santanna, ela está bem, se recuperando cada vez mais e está sendo monitorada de perto por um médico e familiares.“Ela está ótima, melhorando cada vez mais. Está em casa, tem um médico que sempre vai vê-la, está por perto, e tem a filha que mora perto. Está tudo certo”, disse ele, que não soube informar se Elizangela ainda faz uso do suporte de oxigênio dado a ela no momento da alta no Hospital Municipal José Rabello de Mello, em Guapimirim.Lauro disse ainda que Elizangela preferiu não conversar publicamente sobre o episódio da internação, e que dá risada quando o assunto vem à tona.    “Ela está ótima, muito bem-humorada e dá risada quando a gente fala da internação. Única coisa que ela diz é: ‘avisa que daqui a pouco estou aí de volta, trabalhando’”, diz.O casoA atriz Elizangela teve alta no fim da tarde deste domingo (23) do Hospital Municipal José Rabello de Mello, em Guapimirim, onde se internou no dia 20 de janeiro por causa de sequelas da Covid.A informação foi confirmada pela assessoria de imprensa da Prefeitura de Guapimirim, que informou ainda que a atriz precisará fazer uso de suporte de oxigênio temporariamente por uma semana para respirar melhor.O empresário da atriz disse acreditar que a gravidade do estado dela se deu por causa dos problemas respiratórios prévios que ela possui. A atriz já teve um efisema pulmonar e foi internada em agosto de 2019, em Teresópolis, na Região Serrana do Rio, com diagnóstico de Doença Pulmonar Obstrutiva Crônica (DPOC).""Como ela já foi internada sem Covid, acredito que o organismo dela tenha sofrido mais por causa desse histórico dela"", disse ele.Internação pós-covidElizangela foi internada na quinta-feira (20), em Guapimirim, na Baixada Fluminense, em estado grave com sequelas respiratórias da Covid.Segundo a prefeitura, no ato de sua internação, Elizangela informou que não tomou nenhuma dose da vacina que ajuda a criar anticorpos contra o vírus da doença.  Elizangela é internada com sequelas da Covid; atriz não tomou vacinaElizangela, que positivou para Covid no dia 12 de janeiro, não tem mais o vírus ativo em seu organismo, mas sofre com a questão respiratória. Segundo seu empresário, nem ele, nem a filha de Elizangela, a bailarina Marcelle Sampaio, sabem se a atriz tomou as vacinas que imunizam contra a Covid.“Ela é uma pessoa muito alegre, alto astral, não gosta de falar sobre doença. Daí, não sabemos ou não. Nunca tivemos esse tipo de conversa”, diz. "
24,0," A fotografia de um jovem sentado sobre o casco de um barco virado no meio do mar na costa da Flórida rodou o mundo.Trata-se de Juan Esteban Montoya, de 22 anos, da Colômbia, conforme apurou a BBC News Mundo, serviço de notícias em espanhol da BBC.O jovem, que foi resgatado na terça-feira (25/1) após passar horas à deriva, disse que deixou as Bahamas na madrugada de domingo com outras 39 pessoas.Ele estava viajando com sua irmã mais nova, María Camila, que desapareceu no naufrágio.A Guarda Costeira dos EUA resgatou cinco corpos do mar antes de encerrar suas buscas — em uma área marítima do tamanho do estado americano de Nova Jersey — na quinta-feira (27/1).As autoridades foram alertadas sobre o ocorrido na terça-feira, quando um navio comercial avistou um homem agarrado ao casco de um barco a cerca de 72 km de Fort Pierce, na Flórida.As autoridades americanas acreditam que a embarcação poderia ser parte de um ""esquema de contrabando de pessoas"".Nenhum dos 40 passageiros estava usando colete salva-vidas, segundo contou Montoya, que é do município de Guacarí, na região do Vale do Cauca, na Colômbia.Ele foi resgatado na terça-feira, quando o capitão do rebocador, Signet Intruder, o avistou em apuros.""Às 8h05, nós o trouxemos a bordo, e ele foi tratado imediatamente. Já que estava desidratado, demos a ele água e um pouco de comida. Ele estava muito fraco e muito angustiado"", contou o gerente de operações da companhia de navegação Signet, na Flórida, ao jornalista Atahualpa Amerise, da BBC News Mundo.    ""Ele nos disse que havia 40 pessoas em seu barco no total, incluindo ele, e que, depois de deixar Bimini à meia-noite de sábado para domingo, eles completaram quatro horas de viagem até que o mau tempo fez o barco virar"".Cerca de 20 pessoas ainda teriam resistido horas agarradas ao casco da embarcação, segundo Montoya contou à tripulação.A capitã Jo-Ann Burdian, comandante da Guarda Costeira do setor de Miami, disse em entrevista coletiva que o incidente ocorreu em uma rota ""habitual"" de contrabando de pessoas das Bahamas para o sul dos EUA.As condições meteorológicas no domingo incluíam uma frente fria severa, ondas altas e ventos fortes.A ilha de Bimini é o distrito mais ocidental das Bahamas e fica a apenas 80 quilômetros de Miami.Incidentes envolvendo embarcações lotadas de pessoas não são incomuns nas águas da Flórida. Muitos casos envolvem migrantes de Cuba e do Haiti tentando chegar aos EUA.Na terça-feira, mesmo dia em que as autoridades souberam do naufrágio, a Guarda Costeira interceptou 191 cidadãos haitianos nas águas próximas às Bahamas.Em outro incidente, apenas alguns dias antes, 88 haitianos foram encontrados em um barco superlotado na área.    ""Navegar pelos Estreitos da Flórida, os Canais de Mona e Barlavento em embarcações superlotadas e aquém das condições adequadas à navegação é extremamente perigoso e pode resultar em perda de vidas"", alertou a Guarda Costeira em comunicado."
